City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
290,sechura,-5.5569,-80.8222,22.94,70,13,7.34,PE,1702337554
291,urangan,-25.3,152.9,25.69,60,82,6.11,AU,1702337495
292,tahe,52.3333,124.7333,-27.07,84,2,2.45,CN,1702337571
293,zakamensk,50.3741,103.2863,-30.08,99,53,0.97,RU,1702337571
294,enewetak,11.3474,162.3373,27.91,77,14,7.9,MH,1702337572
295,la'ie,21.6477,-157.9253,28.98,73,18,3.13,US,1702337572
296,withernsea,53.7311,0.0335,4.97,87,40,3.36,GB,1702337572
297,dunedin,-45.8742,170.5036,12.11,57,83,8.05,NZ,1702337548
298,oktyabr'skiy,54.4815,53.471,-25.62,97,32,1.34,RU,1702337573
299,nemuro,43.3236,145.575,1.17,86,100,7.43,JP,1702337573
300,peniche,39.3558,-9.3811,18.09,83,100,5.05,PT,1702337574
301,yulinshi,38.2906,109.7494,-4.38,86,3,5.4,CN,1702337574
302,gebeit,21.0667,36.3167,22.94,53,97,2.05,SD,1702337575
303,igreja,15.0333,-24.3333,24.14,65,14,4.77,CV,1702337575
304,portland,45.5234,-122.6762,11.99,92,100,1.54,US,1702337060
305,kristiansund,63.1115,7.732,-1.64,74,8,1.54,NO,1702337576
306,darwin,-12.4611,130.8418,32.16,77,40,1.54,AU,1702337577
307,chui,-33.6971,-53.4616,18.95,89,67,5.17,UY,1702337577
308,tongouson,5.0214,120.1328,27.88,79,76,3.26,PH,1702337577
309,soroti,1.7146,33.6111,21.06,82,100,2.02,UG,1702337578
310,lynwood,33.9303,-118.2115,25.89,54,0,4.12,US,1702337328
311,comodoro rivadavia,-45.8667,-67.5,22.92,18,0,10.8,AR,1702337290
312,walvis bay,-22.9575,14.5053,16.53,88,0,4.12,,1702337579
313,aras-asan,8.8908,126.3033,26.91,80,74,1.37,PH,1702337579
314,mitu,1.1983,-70.1733,23.66,97,93,0.37,CO,1702337579
315,alofi,-19.0595,-169.9187,27.94,74,75,3.6,NU,1702337580
316,rovaniemi,66.5,25.7167,-13.33,85,100,2.06,FI,1702337580
317,meadow lakes,61.6247,-149.6011,1.06,91,100,0.0,US,1702337581
318,nossa senhora das dores,-10.4917,-37.1933,23.4,84,75,4.73,BR,1702337582
319,hithadhoo,-0.6,73.0833,27.35,79,59,2.93,MV,1702337582
320,dhidhdhoo,6.8833,73.1,28.07,70,94,0.62,MV,1702337446
321,port alfred,-33.5906,26.891,17.32,96,2,2.35,ZA,1702337583
322,st. john's,47.5649,-52.7093,12.66,95,75,10.8,CA,1702337583
323,tannum sands,-23.9504,151.3693,29.86,65,100,6.69,AU,1702337583
324,victor rosales,22.95,-102.7,11.88,76,75,3.57,MX,1702337584
325,arraial do cabo,-22.9661,-42.0278,22.98,94,75,1.54,BR,1702337584
326,keflavik,64.0049,-22.5624,-1.76,80,20,2.57,IS,1702337585
327,airuk,7.2772,168.8203,27.98,77,94,8.58,MH,1702337585
328,shimoda,34.6667,138.95,14.2,96,100,7.17,JP,1702337585
329,summerside,46.3959,-63.7876,13.19,100,100,9.26,CA,1702337586
330,la passe,45.5549,-0.8967,14.13,88,100,4.51,FR,1702337586
331,uturoa,-16.7333,-151.4333,27.01,77,81,9.19,PF,1702337587
332,poplar bluff,36.757,-90.3929,6.05,50,0,2.32,US,1702337587
333,forster,-32.1667,152.5167,26.83,63,13,3.89,AU,1702337587
334,zelenoborskiy,66.845,32.3622,-20.75,100,80,0.73,RU,1702337588
335,hadibu,12.65,54.0333,25.19,65,60,5.89,YE,1702337588
336,rio gallegos,-51.6226,-69.2181,12.03,62,75,5.66,AR,1702337589
337,hinton,53.4001,-117.5857,-2.31,80,92,2.67,CA,1702337589
338,chaman,30.9236,66.4512,7.59,37,2,2.07,PK,1702337322
339,martapura,-3.4167,114.85,26.05,100,20,2.57,ID,1702337590
340,la gi,10.6667,107.7833,23.5,80,99,1.91,VN,1702337590
341,miri,4.4148,114.0089,25.08,100,20,1.54,MY,1702337591
342,solleftea,63.1667,17.2667,-5.08,98,100,1.09,SE,1702337591
343,aldinga beach,-35.2793,138.4604,20.93,90,100,6.93,AU,1702337592
344,arroio dos ratos,-30.0772,-51.7292,19.76,84,8,4.17,BR,1702337592
345,patacamaya,-17.2333,-67.9167,10.38,72,87,2.35,BO,1702337593
346,saint-martin-des-champs,48.5833,-3.8333,13.57,92,100,8.63,FR,1702337593
347,leo,11.1,-2.1,21.94,17,0,3.6,BF,1702337593
348,fortuna,40.5982,-124.1573,14.08,91,0,5.14,US,1702337325
349,pisco,-13.7,-76.2167,21.03,78,0,9.77,PE,1702337594
350,show low,34.2542,-110.0298,14.45,18,0,2.57,US,1702337155
351,gandajika,-6.75,23.95,18.99,95,98,0.82,CD,1702337595
352,fuerte olimpo,-21.0415,-57.8738,31.15,52,64,1.42,PY,1702337595
353,neryungri,56.6709,124.6491,-35.91,98,99,2.45,RU,1702337596
354,plettenberg bay,-34.0527,23.3716,13.79,85,0,2.02,ZA,1702337596
355,wladyslawowo,54.7909,18.4009,4.15,97,100,1.23,PL,1702337596
356,cambebba,-3.6209,-38.8291,28.76,73,38,4.91,BR,1702337597
357,presidente epitacio,-21.7633,-52.1156,27.85,54,40,2.32,BR,1702337597
358,bijapur,16.8333,75.7,19.43,56,41,4.08,IN,1702337366
359,tevriz,57.509,72.4042,-32.54,98,13,1.46,RU,1702337598
360,narok,-1.0783,35.8601,15.07,94,86,1.52,KE,1702337598
361,yuzhno-kurilsk,44.0306,145.8556,0.76,76,100,5.53,RU,1702337599
362,shush,32.1942,48.2436,19.23,32,98,0.72,IR,1702337599
363,yamada,39.4667,141.95,5.46,94,100,3.22,JP,1702337600
364,kapuskasing,49.4169,-82.4331,-7.95,79,100,4.63,CA,1702337600
365,hami,42.8,93.45,-3.04,59,100,1.68,CN,1702337600
366,saint-philippe,-21.3585,55.7679,23.77,91,79,3.32,RE,1702337601
367,yuanping,38.7153,112.7575,-5.29,93,93,0.58,CN,1702337601
368,inhapi,-9.2214,-37.7486,26.01,57,81,5.88,BR,1702337602
369,sangkhla buri,15.1555,98.4536,21.03,97,48,0.63,TH,1702337602
370,kayyerkan,69.3786,87.7439,-23.02,98,100,4.57,RU,1702337603
371,strathalbyn,-35.2667,138.9,20.62,99,100,1.73,AU,1702337603
372,khanty-mansiysk,61.0042,69.0019,-38.94,60,20,1.0,RU,1702337604
373,rudnichnyy,59.617,52.4703,-21.82,83,99,4.48,RU,1702337604
374,kosh-agach,50.0,88.6667,-27.05,90,100,0.45,RU,1702337605
375,utete,-7.986,38.758,22.45,93,84,1.14,TZ,1702337605
376,port douglas,-16.4833,145.4667,34.64,44,28,2.17,AU,1702337606
377,port macquarie,-31.4333,152.9167,27.16,62,5,3.22,AU,1702337606
378,new norfolk,-42.7826,147.0587,22.62,28,92,0.75,AU,1702337606
379,tsiombe,-25.3,45.4833,23.85,90,85,1.11,MG,1702337607
380,magadan,59.5667,150.8,-11.04,93,100,3.62,RU,1702337607
381,mirny,62.5353,113.9611,-29.39,96,99,2.71,RU,1702337607
382,ad dabbah,18.05,30.95,19.38,21,93,5.42,SD,1702337608
383,awjilah,29.1081,21.2869,14.72,70,25,4.34,LY,1702337608
384,chabahar,25.2919,60.643,23.13,44,64,3.28,IR,1702337609
385,bussoleno,45.1403,7.1464,9.58,81,52,0.89,IT,1702337609
386,birao,10.2849,22.7882,21.66,22,37,2.76,CF,1702337609
387,salekhard,66.53,66.6019,-25.37,98,100,3.53,RU,1702337609
388,acajutla,13.5928,-89.8275,29.93,58,52,2.36,SV,1702337610
389,ivdel',60.6911,60.4206,-31.01,99,100,1.79,RU,1702337611
390,ust'-kut,56.7938,105.7672,-34.2,99,82,0.45,RU,1702337611
391,dowlatabad,32.7998,51.6955,-1.18,59,0,2.06,IR,1702337611
392,ulladulla,-35.35,150.4667,25.98,68,93,2.06,AU,1702337554
393,la ronge,55.1001,-105.2842,-11.86,61,20,6.17,CA,1702337612
394,idil,37.3411,41.8895,9.96,87,75,4.12,TR,1702337613
395,linkou,45.3,130.2833,-18.69,77,100,0.57,CN,1702337613
396,keren,15.7778,38.4581,19.2,72,85,1.76,ER,1702337613
397,verkhnevilyuysk,63.4453,120.3167,-28.36,96,100,2.73,RU,1702337614
398,khallikot,19.6167,85.0833,18.26,70,1,1.49,IN,1702337614
399,campeni,46.3667,23.05,2.25,98,94,1.72,RO,1702337615
400,itoman,26.1247,127.6694,22.43,90,75,8.23,JP,1702337615
401,sinjar,36.3209,41.8754,11.59,89,100,4.97,IQ,1702337615
402,kozhikode,11.25,75.7667,24.65,90,81,2.44,IN,1702337616
403,lazaro cardenas,17.9583,-102.2,26.58,66,70,2.04,MX,1702337616
404,norderney,53.7,7.15,7.77,97,94,2.46,DE,1702337616
405,laguna,38.421,-121.4238,17.25,46,0,2.06,US,1702337617
406,cienfuegos,22.1461,-80.4356,25.08,78,85,6.69,CU,1702337617
407,severnoye,56.3491,78.3619,-31.68,95,23,3.58,RU,1702337618
408,wad az zaki,14.4619,32.2065,23.47,14,25,5.08,SD,1702337618
409,le morne-rouge,14.7667,-61.1333,21.76,82,33,6.02,MQ,1702337618
410,salalah,17.0151,54.0924,22.05,28,0,3.09,OM,1702337619
411,wenling,28.3669,121.36,10.77,72,100,5.92,CN,1702337619
412,soe,-9.8607,124.284,24.87,72,95,0.8,ID,1702337620
413,port saint john's,-31.6229,29.5448,20.26,86,99,1.32,ZA,1702337620
414,nikolayevsk-on-amure,53.1406,140.73,-26.2,95,41,1.54,RU,1702337620
415,margate,51.3813,1.3862,8.16,91,1,0.45,GB,1702337580
416,zorritos,-3.6805,-80.6782,26.16,76,33,4.46,PE,1702337621
417,vilhena,-12.7406,-60.1458,23.12,94,0,5.14,BR,1702337474
418,rubtsovsk,51.5,81.25,-24.01,88,59,6.51,RU,1702337622
419,ponta delgada,37.7333,-25.6667,13.4,82,20,3.6,PT,1702337622
420,pires do rio,-17.2997,-48.2794,21.77,87,96,1.03,BR,1702337622
421,nabire,-3.3667,135.4833,26.88,81,96,2.26,ID,1702337623
422,tonga,-20.0,-175.0,25.73,63,0,6.45,TO,1702337623
423,sainte-rose,16.3324,-61.6979,27.02,74,75,4.12,GP,1702337624
424,taltal,-25.4,-70.4833,18.71,74,70,2.01,CL,1702337420
425,shache,38.4167,77.2406,0.95,44,93,3.97,CN,1702337624
426,atar,20.5169,-13.0499,18.65,18,1,3.19,MR,1702337625
427,taishan,22.2514,112.7799,23.2,79,7,1.59,CN,1702337627
428,sao felix do xingu,-6.6447,-51.995,22.99,98,100,0.55,BR,1702337452
429,ola,59.5833,151.2833,-8.63,81,100,4.43,RU,1702337628
430,meadow lake,34.8014,-106.5436,10.38,26,100,0.38,US,1702337628
431,klyuchi,52.2667,79.1667,-25.21,87,51,6.54,RU,1702337628
432,n'zeto,-7.2312,12.8666,27.12,74,100,2.84,AO,1702337629
433,metlili chaamba,32.2667,3.6333,17.52,34,0,2.57,DZ,1702337629
434,upper hutt,-41.1383,175.0502,19.62,45,47,2.36,NZ,1702337629
435,mili,6.0815,171.735,27.47,82,100,8.19,MH,1702337630
436,mahdia,35.5047,11.0622,13.97,49,9,4.42,TN,1702337630
437,pariaman,-0.619,100.12,26.03,84,100,1.25,ID,1702337630
438,mil'kovo,55.6078,37.7956,-6.73,94,100,6.15,RU,1702337631
439,nalut,30.3333,10.85,11.54,47,0,3.14,LY,1702337631
440,kisangani,0.5167,25.2,21.67,98,77,0.21,CD,1702337631
441,mahina,-17.5065,-149.489,30.87,66,20,3.09,PF,1702337351
442,midvagur,62.0511,-7.1939,4.46,93,100,3.6,FO,1702337632
443,beatrice,40.2681,-96.747,9.99,49,0,1.54,US,1702337632
444,waingapu,-9.6567,120.2641,28.42,75,79,1.29,ID,1702337633
445,topolobampo,25.6,-109.05,25.95,36,20,5.66,MX,1702337633
446,ankang,32.68,109.0172,7.36,85,100,0.53,CN,1702337634
447,anse a galets,18.8317,-72.8642,27.81,75,18,1.99,HT,1702337634
448,fukura,34.25,134.7167,15.0,94,40,4.63,JP,1702337634
449,kaduy,59.2,37.15,-7.09,93,100,5.05,RU,1702337635
450,narathiwat,6.3333,101.75,26.92,84,90,3.94,TH,1702337635
451,slavyanka,42.8633,131.3847,-9.34,52,82,6.63,RU,1702337596
452,santana,-0.0583,-51.1817,29.1,74,20,3.6,BR,1702337636
453,belmonte,-15.8631,-38.8828,26.25,81,74,5.66,BR,1702337636
454,sambava,-14.2667,50.1667,22.62,95,32,0.61,MG,1702337636
455,buenos aires,-34.6132,-58.3772,26.94,67,0,2.06,AR,1702337526
456,onega,63.9061,38.1404,-11.06,94,100,4.4,RU,1702337637
457,holualoa,19.6228,-155.9522,26.97,80,40,4.12,US,1702337637
458,sant pere de ribes,41.2667,1.7667,15.8,69,92,0.45,ES,1702337638
459,belousovka,50.1339,82.5239,-28.53,76,75,0.0,KZ,1702337638
460,gdynia,54.5189,18.5319,4.21,97,75,1.54,PL,1702337638
461,hasaki,35.7333,140.8333,12.38,88,100,10.64,JP,1702337639
462,juneau,58.3019,-134.4197,4.0,93,100,10.8,US,1702337547
463,port augusta,-32.5,137.7667,23.19,36,38,5.97,AU,1702337639
464,howrah,22.5892,88.3103,16.0,88,0,2.57,IN,1702337640
465,vila velha,-20.3297,-40.2925,26.97,79,40,5.66,BR,1702337640
466,fort bragg,35.139,-79.006,6.01,76,0,0.0,US,1702337640
467,saint-pierre,-21.3393,55.4781,23.82,69,40,2.57,RE,1702337482
468,dire,12.2833,-10.9667,22.89,18,18,0.73,ML,1702337641
469,karaman,37.0833,33.25,2.94,93,31,0.61,TR,1702337641
470,daru,-9.0763,143.2092,31.38,60,44,3.35,PG,1702337642
471,kone,-21.0595,164.8658,31.0,39,72,3.23,NC,1702337642
472,newman,37.3138,-121.0208,16.8,45,96,2.24,US,1702337642
473,suva,-18.1416,178.4415,27.71,61,20,4.63,FJ,1702337643
474,mana,5.6592,-53.7767,25.87,90,72,3.66,GF,1702337643
475,flin flon,54.7682,-101.865,-9.09,62,75,8.23,CA,1702337400
476,port hedland,-20.3167,118.5667,26.03,50,0,1.54,AU,1702337644
477,usinsk,65.9939,57.5281,-18.09,93,100,11.94,RU,1702337644
478,napier,-39.4833,176.9167,19.6,51,6,4.92,NZ,1702337644
479,vielsalm,50.2841,5.915,8.08,98,91,3.62,BE,1702337645
480,chilliwack,49.1747,-121.9443,9.03,83,8,3.09,CA,1702337645
481,longjiang,47.3303,123.1836,-21.38,87,49,1.36,CN,1702337645
482,iskateley,67.6803,53.1512,-14.11,91,100,7.92,RU,1702337646
483,tindouf,27.6711,-8.1474,14.25,28,89,2.06,DZ,1702337646
484,camana,-16.6228,-72.7111,20.78,83,74,2.83,PE,1702337646
485,ibshaway,29.358,30.6814,15.1,50,0,2.04,EG,1702337647
486,ra's bayrut,33.9,35.4833,16.81,67,20,2.57,LB,1702337647
487,camarinas,43.1311,-9.1817,17.32,96,100,11.78,ES,1702337647
488,aykhal,66.0,111.5,-26.02,98,100,2.08,RU,1702337648
489,igarka,67.4667,86.5833,-23.13,98,100,3.68,RU,1702337648
490,mogadishu,2.0371,45.3438,27.07,81,79,6.3,SO,1702337568
491,tobelo,1.7284,128.0095,28.26,78,13,2.41,ID,1702337649
492,arar,30.9753,41.0381,16.01,33,0,1.54,SA,1702337649
493,gereida,11.2811,25.1414,25.22,17,41,7.65,SD,1702337649
494,paragominas,-2.9667,-47.4833,26.42,70,100,1.07,BR,1702337650
495,cadale,2.7603,46.3222,27.09,79,74,6.59,SO,1702337650
496,magistral'nyy,56.1725,107.4458,-37.02,100,41,0.92,RU,1702337650
497,guadalupe y calvo,26.1,-106.9667,11.49,50,18,1.39,MX,1702337651
498,karratha,-20.7377,116.8463,26.04,52,0,3.32,AU,1702337651
499,berdigestyakh,62.0989,126.6992,-28.71,95,100,3.52,RU,1702337652
500,ouesso,1.6136,16.0517,22.54,92,100,0.57,CG,1702337652
501,benavente,42.0025,-5.6783,10.37,88,100,2.24,ES,1702337652
502,mabaruma,8.2,-59.7833,23.67,94,33,1.38,GY,1702337653
503,salym,60.0625,71.4789,-31.77,96,31,1.78,RU,1702337653
504,mingguang,32.7802,117.9638,1.37,69,86,4.09,CN,1702337653
505,mankato,44.1636,-93.9994,3.71,86,0,3.09,US,1702337499
506,traralgon,-38.1833,146.5333,23.98,71,100,2.42,AU,1702337410
507,sept-iles,50.2001,-66.3821,-0.71,97,100,4.12,CA,1702337421
508,numaligarh,26.6333,93.75,14.96,88,0,0.21,IN,1702337655
509,sagaing,21.8787,95.9797,19.1,94,40,0.0,MM,1702337655
510,punta alta,-38.8759,-62.0736,30.6,31,60,7.89,AR,1702337430
511,kabinda,-6.1333,24.4833,19.74,96,83,1.26,CD,1702337656
512,horta,38.5333,-28.6333,13.34,81,8,1.79,PT,1702337656
513,vilyuchinsk,52.9306,158.4028,-7.85,82,18,3.78,RU,1702337656
514,mangrol,21.1167,70.1167,19.31,46,98,4.11,IN,1702337657
515,kingscliff,-28.2667,153.5667,27.75,54,100,3.09,AU,1702337657
516,sandnessjoen,66.0217,12.6316,-15.71,76,2,6.4,NO,1702337658
517,rio grande,-32.035,-52.0986,23.06,85,32,5.88,BR,1702337552
518,eqbaliyeh,35.3022,51.5358,13.9,41,95,0.84,IR,1702337658
519,kujang-up,39.8672,126.0303,-6.65,90,85,2.66,KP,1702337659
520,tangalle,6.024,80.7911,23.19,95,80,0.95,LK,1702337659
521,svitlovods'k,49.0489,33.2411,3.22,98,100,5.71,UA,1702337659
522,swakopmund,-22.6833,14.5333,16.47,88,0,1.34,,1702337660
523,khovd,48.0056,91.6419,-17.28,78,100,0.36,MN,1702337660
524,chinde,26.8418,88.0763,9.31,70,4,2.97,NP,1702337661
525,nouadhibou,20.931,-17.0347,22.99,31,26,5.14,MR,1702337661
526,marsh harbour,26.5412,-77.0636,23.2,79,100,9.23,BS,1702337422
527,bhayavadar,21.85,70.25,17.9,40,100,1.86,IN,1702337662
528,whakatane,-37.9585,176.9854,21.05,61,2,3.58,NZ,1702337662
529,anar darah,32.7587,61.654,7.82,60,9,3.55,AF,1702337662
530,padang,-0.9492,100.3543,26.03,84,100,1.02,ID,1702337663
531,ndjole,-0.1783,10.7649,23.77,99,100,0.79,GA,1702337663
532,al bawiti,28.3492,28.8659,13.24,62,0,2.56,EG,1702337663
533,prince rupert,54.3161,-130.3201,4.83,79,0,8.75,CA,1702337428
534,lagoa,39.05,-27.9833,15.5,60,4,6.71,PT,1702337664
535,crane,31.3974,-102.3501,14.14,19,12,3.0,US,1702337664
536,tomah,43.9786,-90.504,-2.03,93,0,0.0,US,1702337664
537,enriquillo,17.9,-71.2333,29.82,86,0,4.18,DO,1702337665
538,kerema,-7.9631,145.7785,28.02,71,99,3.2,PG,1702337665
539,asaita,11.5636,41.4394,23.03,59,26,4.17,ET,1702337665
540,kathu,7.9178,98.3332,24.9,84,100,3.49,TH,1702337666
541,oros,-6.2444,-38.9136,28.58,55,44,4.93,BR,1702337614
542,guarapari,-20.6667,-40.4975,26.61,89,95,1.91,BR,1702337572
543,tateyama,34.9833,139.8667,13.96,100,75,2.06,JP,1702337667
544,kiratu,-3.3333,35.6667,16.79,95,87,0.87,TZ,1702337667
545,cobija,-11.0267,-68.7692,31.1,70,40,1.54,BO,1702337668
546,luganville,-15.5333,167.1667,25.44,78,100,4.16,VU,1702337389
547,nantucket,41.2835,-70.0995,6.12,70,20,7.2,US,1702337426
548,salaga,8.5508,-0.5188,26.67,17,1,1.85,GH,1702337669
549,mildura,-34.2,142.15,32.31,31,47,3.95,AU,1702337312
550,kosmach,48.7509,24.3673,-0.71,85,18,2.14,UA,1702337669
551,maseru,-29.3167,27.4833,10.57,86,34,1.71,LS,1702337670
552,luanda,-8.8368,13.2343,25.0,94,20,1.03,AO,1702337670
553,campos belos,-13.0367,-46.7717,24.82,61,56,1.71,BR,1702337663
554,miracema do tocantins,-9.5618,-48.3967,27.16,65,100,2.21,BR,1702337671
555,pechora,65.1472,57.2244,-18.41,94,100,7.15,RU,1702337671
556,moron,-34.6534,-58.6198,26.94,63,68,1.79,AR,1702337671
557,itaituba,-4.2761,-55.9836,23.59,99,100,0.81,BR,1702337672
558,khandyga,62.6667,135.6,-34.15,99,100,0.32,RU,1702337672
559,sangla hill,31.7167,73.3833,11.19,31,0,2.22,PK,1702337672
560,aral,40.5156,81.2636,-3.24,57,57,0.81,CN,1702337673
561,isangel,-19.55,169.2667,27.06,61,75,6.17,VU,1702337656
562,tucupita,9.0622,-62.051,24.59,90,91,2.41,VE,1702337674
563,santa cruz,-17.8,-63.1667,29.7,65,40,5.14,BO,1702337541
564,haiku-pauwela,20.9219,-156.3051,30.01,59,20,7.72,US,1702337674
565,kamenka,51.3223,42.7678,-6.58,54,100,10.25,RU,1702337675
566,dzuunmod,48.2199,97.3744,-20.72,95,100,0.56,MN,1702337675
567,sydney,-33.8679,151.2073,28.64,64,75,4.63,AU,1702337109
568,bardai,11.65,7.2333,14.89,32,0,4.36,NG,1702337676
569,priozersk,61.0393,30.1291,-3.83,80,100,2.33,RU,1702337676
570,ayvacik,39.6011,26.4047,7.91,83,15,0.22,TR,1702337676
571,hun,29.1268,15.9477,13.04,77,1,3.43,LY,1702337677
572,ceerigaabo,10.6162,47.368,14.28,81,18,2.13,SO,1702337677
573,arvayheer,46.2639,102.775,-16.05,99,100,1.43,MN,1702337678
574,tagiura,32.8817,13.3506,16.87,62,4,4.68,LY,1702337678
575,mukalla,14.5425,49.1242,22.46,64,39,1.36,YE,1702337627
576,manismata,-2.4667,111.0333,25.52,91,83,0.46,ID,1702337680
577,pratola peligna,42.0983,13.8739,16.07,93,98,2.52,IT,1702337680
578,grande prairie,55.1667,-118.8027,-5.9,86,75,2.06,CA,1702337422
579,fort wellington,6.4,-57.6,25.94,86,46,3.31,GY,1702337681
580,santa eularia des riu,38.9846,1.5341,16.61,92,0,3.09,ES,1702337681
581,kamyzyak,46.11,48.0736,-7.01,68,0,11.0,RU,1702337681
582,grabouw,-34.1515,19.0151,15.81,90,44,2.67,ZA,1702337681
